image_path,class,class_name
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-04-S-A-S1-20190510101904/FieldPos257_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-04-S-A-S1-20190510101904/FieldPos192_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos301_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-29/pos007_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos087_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/300919-4r1/pos000_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos339_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos403_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos075_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-07/pos003_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/110918-02/pos012_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-07/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/290318-02/pos004_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-29/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos231_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-09-S-A-S1-20190510123456/FieldPos251_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos426_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-16/pos008_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120718-27/pos006_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos135_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos225_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos227_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-55/pos005_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-49/pos004_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos235_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/241017-10-S-A-S1-20190701155246/FieldPos142_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos051_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/030919-07/pos007_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/020919-01/pos009_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos241_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-49/pos003_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-16-S-A-S1-20190603132416/FieldPos229_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos083_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos203_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos414_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/301017-17-S-A-S1-20190426152723/FieldPos273_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-08-S-A-S1-20190221131903/FieldPos261_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/010319-05r1-S-A-S1-20190816160305/FieldPos264_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos129_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-08-S-A-S1-20190221131903/FieldPos239_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-45/pos009_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/271017-02-S-A-S1-20190425114329/FieldPos157_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-38/pos004_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos185_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-44/pos005_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-09-S-A-S1-20190225140514/FieldPos084_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos470_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos216_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/290919-01/pos002_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos229_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos385_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos225_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/290919-01/pos001_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-11-S-A-S1-20190510135515/FieldPos262_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-38/pos009_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120718-27/pos005_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/110918-02r1/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos415_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/271017-02-S-A-S1-20190425114329/FieldPos163_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-17-S-A-S1-20190603145137/FieldPos103_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/171017-21-S-A-S1-20190624162525/FieldPos290_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07r3/pos017_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-09-S-A-S1-20190510123456/FieldPos296_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/180718-02/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-37/pos009_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/271017-02-S-A-S1-20190425114329/FieldPos126_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/300818-01/pos000_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-38/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos123_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-04-S-A-S1-20190510101904/FieldPos293_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos112_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos230_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/140618-06/pos004_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/180718-02/pos009_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos053_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-04-S-A-S1-20190510101904/FieldPos237_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/060319-02-S-A-S1-20190816170548/FieldPos185_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120618-16r1/pos015_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos129_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/180718-02/pos006_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos162_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos194_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-16/pos005_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos207_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-10/pos006_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-10/pos001_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/060319-02-S-A-S1-20190816170548/FieldPos211_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos240_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos238_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/060319-02-S-A-S1-20190816170548/FieldPos176_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/271017-02-S-A-S1-20190425114329/FieldPos201_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos471_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos167_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos317_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos217_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos184_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/060319-02-S-A-S1-20190816170548/FieldPos183_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-04-S-A-S1-20190510101904/FieldPos281_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-29/pos009_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos341_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos137_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/241017-10-S-A-S1-20190701155246/FieldPos175_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07r1/pos019_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/271017-02-S-A-S1-20190425114329/FieldPos115_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-57/pos004_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/180718-02/pos007_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280219-17-S-A-S1-20190816144144/FieldPos315_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/171017-21-S-A-S1-20190624162525/FieldPos311_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/241017-10-S-A-S1-20190701155246/FieldPos093_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos137_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos433_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-24-S-A-S1-20190604115146/FieldPos247_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos032_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-16/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos041_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/060319-02-S-A-S1-20190816170548/FieldPos070_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos307_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos204_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-16-S-A-S1-20190603132416/FieldPos191_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/271017-02-S-A-S1-20190425114329/FieldPos199_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos423_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/060319-02-S-A-S1-20190816170548/FieldPos184_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos103_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/290919-01/pos003_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-49/pos006_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos465_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-08-S-A-S1-20190221131903/FieldPos238_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-07/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120718-27/pos001_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-44/pos006_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos232_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos173_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/110918-02r1/pos010_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120618-16/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/241017-10-S-A-S1-20190701155246/FieldPos153_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos244_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-39/pos003_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos446_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos240_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos215_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos068_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos035_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/260618-44/pos007_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/300919-4r1/pos006_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-39/pos004_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos002_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-04-S-A-S1-20190510101904/FieldPos250_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280219-17-S-A-S1-20190816144144/FieldPos293_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos106_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07r2/pos009_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07-S-A-S1-20190510112330/FieldPos172_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-10/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/060319-02-S-A-S1-20190816170548/FieldPos225_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07-S-A-S1-20190510112330/FieldPos091_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos283_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07-S-A-S1-20190510112330/FieldPos172_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos229_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/260618-44/pos008_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos076_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/180718-02/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/010319-05r1-S-A-S1-20190816160305/FieldPos212_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280219-17-S-A-S1-20190816144144/FieldPos159_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos074_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos207_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-49/pos002_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190718-14r1/pos014_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-18-S-A-S1-20190603151602/FieldPos188_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos278_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/171017-21-S-A-S1-20190624162525/FieldPos317_EDOF_RGB.tiff,0,Non-Sickle Cell
